Municipality,individual_prod_num,individual_prod_autonomous,individual_prod_in_business,educ_cannot_read_write,educ_can_read_write,educ_basic_1st_cycle,educ_basic_2nd_cycle,educ_basic_3rd_cycle,educ_secondary_agr,educ_secondary_not_agr,educ_polyt_or_superior_agr,educ_polyt_or_superior_not_agr,prof_only_practical,prof_short,prof_long,prof_short_and_long,prof_complete,agr_time_partial,agr_time_full,ext_imp_principal,ext_imp_secondary,ext_sit_employer,ext_sit_self_employed,ext_sit_employed_by_others,ext_sit_in_family,pastures_area_munic,pastures_mean_size_munic,land_rented,econ_0_2,econ_2_4,econ_4_8,econ_8_16,econ_16_40,econ_40_100,econ_above_100
Armamar,1257.0,0.9204455051710422,0.07955449482895784,0.162291169451074,0.162291169451074,0.5067621320604614,0.07875894988066826,0.03261734287987271,0.00477326968973747,0.01909307875894988,0.007159904534606206,0.026252983293556086,0.9116945107398569,0.03898170246618934,0.020684168655529037,0.016706443914081145,0.011933174224343675,0.8528241845664281,0.147175815433572,0.28162291169451076,0.049323786793953855,0.042163882259347654,0.03579952267303103,0.25218774860779636,0.0,48.0,0.5783132530120482,0.029689608636977057,0.5218774860779634,0.19331742243436753,0.13842482100238662,0.07557677008750995,0.060461416070007955,0.008750994431185362,0.0015910898965791568
Carrazeda de Ansiães,1895.0,0.925065963060686,0.07493403693931398,0.15725593667546175,0.21372031662269128,0.49287598944591027,0.05699208443271768,0.026385224274406333,0.004221635883905013,0.0158311345646438,0.005804749340369393,0.02691292875989446,0.9625329815303431,0.006860158311345646,0.0158311345646438,0.00474934036939314,0.010026385224274407,0.9725593667546174,0.027440633245382585,0.23113456464379947,0.04696569920844327,0.02163588390501319,0.04907651715039578,0.20580474934036938,0.0,834.0,1.164804469273743,0.03290396633082515,0.49604221635883905,0.24854881266490766,0.14722955145118732,0.07071240105540898,0.027440633245382585,0.00949868073878628,0.0005277044854881266
Freixo de Espada à Cinta,937.0,0.8740661686232657,0.12593383137673425,0.23479188900747064,0.11312700106723586,0.46531483457844186,0.06296691568836713,0.048025613660619,0.004268943436499467,0.014941302027748132,0.0032017075773745998,0.05336179295624333,0.9498399146211313,0.029882604055496264,0.010672358591248666,0.0021344717182497333,0.007470651013874066,0.9722518676627535,0.02774813233724653,0.26147278548559233,0.0096051227321238,0.026680896478121666,0.033084311632870865,0.20917822838847386,0.0021344717182497333,1094.0,8.894308943089431,0.06964746345657781,0.3767342582710779,0.23799359658484526,0.20597652081109924,0.10885805763073639,0.054429028815368194,0.014941302027748132,0.0010672358591248667
Lamego,2048.0,0.8837890625,0.1162109375,0.13818359375,0.154296875,0.50244140625,0.07373046875,0.0458984375,0.001953125,0.03271484375,0.00830078125,0.04248046875,0.92041015625,0.03466796875,0.01123046875,0.0234375,0.01025390625,0.79052734375,0.20947265625,0.30224609375,0.03173828125,0.05126953125,0.044921875,0.2373046875,0.0,1249.0,5.077235772357724,0.056730611575668145,0.5810546875,0.19580078125,0.1298828125,0.05419921875,0.0322265625,0.005859375,0.00048828125
Mesão Frio,593.0,0.8077571669477235,0.19224283305227655,0.12141652613827993,0.14502529510961215,0.5193929173693086,0.05227655986509275,0.04215851602023609,0.008431703204047217,0.025295109612141653,0.008431703204047217,0.0775716694772344,0.9510961214165261,0.008431703204047217,0.021922428330522766,0.0016863406408094434,0.016863406408094434,0.9612141652613828,0.0387858347386172,0.45531197301854975,0.006745362563237774,0.05564924114671164,0.08431703204047218,0.31534569983136596,0.006745362563237774,2.0,0.2857142857142857,0.026037428803905614,0.6677908937605397,0.15008431703204048,0.09274873524451939,0.05564924114671164,0.026981450252951095,0.006745362563237774,0.0
Moimenta da Beira,1296.0,0.9861111111111112,0.013888888888888888,0.15895061728395063,0.2013888888888889,0.5100308641975309,0.0787037037037037,0.02546296296296296,0.0007716049382716049,0.010802469135802469,0.0,0.013888888888888888,0.9320987654320988,0.040123456790123455,0.020061728395061727,0.006944444444444444,0.0007716049382716049,0.8726851851851852,0.12731481481481483,0.2183641975308642,0.022376543209876542,0.047839506172839504,0.05324074074074074,0.1381172839506173,0.0,1276.0,1.8254649499284687,0.10641399416909621,0.5162037037037037,0.21296296296296297,0.1404320987654321,0.08641975308641975,0.040123456790123455,0.0038580246913580245,0.0
Penedono,717.0,0.9595536959553695,0.040446304044630406,0.16596931659693165,0.26220362622036264,0.38633193863319387,0.08786610878661087,0.040446304044630406,0.001394700139470014,0.012552301255230125,0.0,0.043235704323570434,0.9246861924686193,0.029288702928870293,0.029288702928870293,0.015341701534170154,0.001394700139470014,0.9776847977684798,0.022315202231520222,0.20502092050209206,0.03626220362622036,0.023709902370990237,0.04741980474198047,0.16875871687587168,0.0,878.0,2.1004784688995217,0.1553347280334728,0.5439330543933054,0.22315202231520223,0.13110181311018132,0.06834030683403068,0.02510460251046025,0.00697350069735007,0.001394700139470014
Peso da Régua,1445.0,0.8325259515570934,0.1674740484429066,0.12318339100346021,0.1356401384083045,0.542560553633218,0.0629757785467128,0.04221453287197232,0.006228373702422145,0.032525951557093424,0.006228373702422145,0.04844290657439446,0.9515570934256056,0.017993079584775088,0.01453287197231834,0.0034602076124567475,0.01245674740484429,0.8927335640138409,0.10726643598615918,0.41937716262975777,0.03044982698961938,0.057439446366782006,0.03529411764705882,0.3543252595155709,0.0006920415224913495,9.0,1.125,0.012805025368446485,0.5930795847750865,0.18200692041522493,0.11833910034602076,0.058823529411764705,0.03667820069204152,0.010380622837370242,0.0006920415224913495
Sabrosa,1383.0,0.8561099060014461,0.14389009399855388,0.1381055676066522,0.13376717281272596,0.5545914678235719,0.0549530007230658,0.03976861894432393,0.0021691973969631237,0.023138105567606652,0.005784526391901663,0.04772234273318872,0.9681851048445409,0.008676789587852495,0.007953723788864787,0.0072306579898770785,0.007953723788864787,0.9725234996384671,0.0274765003615329,0.3398409255242227,0.02386117136659436,0.03976861894432393,0.05278380332610268,0.26970354302241506,0.0007230657989877079,698.0,5.17037037037037,0.024063032367972744,0.6290672451193059,0.17642805495300073,0.1099060014461316,0.05422993492407809,0.023138105567606652,0.0072306579898770785,0.0
Santa Marta de Penaguião,1467.0,0.7021131561008862,0.29788684389911385,0.13496932515337423,0.15064758009543286,0.5064758009543285,0.06066802999318337,0.04158145875937287,0.006816632583503749,0.04158145875937287,0.006816632583503749,0.050443081117927745,0.9665985003408316,0.010224948875255624,0.0054533060668029995,0.00408997955010225,0.013633265167007498,0.9263803680981595,0.0736196319018405,0.36946148602590323,0.04430811179277437,0.05794137695978187,0.05521472392638037,0.29788684389911385,0.0006816632583503749,326.0,29.63636363636364,0.007896221094190638,0.6169052488070893,0.20722563053851398,0.10224948875255624,0.044989775051124746,0.022494887525562373,0.00408997955010225,0.002044989775051125
São João da Pesqueira,2150.0,0.8013953488372093,0.1986046511627907,0.14651162790697675,0.2,0.46,0.09116279069767441,0.035813953488372095,0.0009302325581395349,0.019069767441860466,0.004651162790697674,0.04186046511627907,0.9293023255813954,0.024651162790697675,0.03348837209302326,0.0069767441860465115,0.005581395348837209,0.9883720930232558,0.011627906976744186,0.3241860465116279,0.060930232558139535,0.05069767441860465,0.037209302325581395,0.2958139534883721,0.00046511627906976747,987.0,5.544943820224719,0.05787755102040816,0.406046511627907,0.22697674418604652,0.19209302325581395,0.10604651162790697,0.05674418604651163,0.011627906976744186,0.00046511627906976747
Sernancelhe,1153.0,0.9913269731136166,0.008673026886383347,0.20294882914137033,0.17866435385949697,0.49956634865568084,0.06504770164787511,0.01647875108412836,0.0,0.020815264527320035,0.0,0.01647875108412836,0.9705117085862967,0.01821335646140503,0.008673026886383347,0.0026019080659150044,0.0,0.98438855160451,0.015611448395490026,0.23590633130962707,0.031222896790980052,0.04163052905464007,0.062445793581960105,0.16131830008673026,0.0,1406.0,2.3433333333333333,0.07168764668231278,0.562012142237641,0.25585429314830876,0.1170858629661752,0.04856895056374675,0.013009540329575022,0.0026019080659150044,0.0
Tabuaço,1287.0,0.9759129759129759,0.024087024087024088,0.1686091686091686,0.1686091686091686,0.48795648795648794,0.08624708624708624,0.03263403263403263,0.004662004662004662,0.022533022533022532,0.003885003885003885,0.024864024864024864,0.9627039627039627,0.01320901320901321,0.010878010878010878,0.004662004662004662,0.008547008547008548,0.9728049728049728,0.027195027195027196,0.3162393162393162,0.01554001554001554,0.048174048174048176,0.046620046620046623,0.23543123543123542,0.0,184.0,1.010989010989011,0.04115784712799638,0.5897435897435898,0.20435120435120435,0.12198912198912198,0.05283605283605284,0.02641802641802642,0.003885003885003885,0.000777000777000777
Tarouca,921.0,0.9706840390879479,0.029315960912052116,0.1737242128121607,0.23127035830618892,0.4788273615635179,0.06840390879478828,0.02062975027144408,0.0,0.009771986970684038,0.0,0.01737242128121607,0.9098805646036916,0.05754614549402823,0.018458197611292075,0.014115092290988056,0.0,0.738327904451683,0.26167209554831705,0.22149837133550487,0.02062975027144408,0.03257328990228013,0.04668838219326819,0.16178067318132464,0.0,137.0,0.5930735930735931,0.05184493227463802,0.6221498371335505,0.2182410423452769,0.09663409337676439,0.04017372421281216,0.019543973941368076,0.002171552660152009,0.0010857763300760044
Torre de Moncorvo,2174.0,0.9553817847286109,0.04461821527138914,0.17939282428702852,0.16375344986200552,0.4834406623735051,0.06209751609935603,0.03403863845446182,0.004599816007359705,0.020699172033118676,0.005059797608095676,0.046918123275068994,0.9632014719411224,0.017479300827966882,0.0068997240110395585,0.0027598896044158236,0.009659613615455382,0.9613615455381784,0.03863845446182153,0.2828886844526219,0.03035878564857406,0.03403863845446182,0.02483900643974241,0.25390984360625574,0.0,2417.0,4.089678510998308,0.07246977956861815,0.3514259429622815,0.2644894204231831,0.22631094756209752,0.10303587856485741,0.043698252069917204,0.00827966881324747,0.0027598896044158236
Vila Flor,1841.0,0.9532862574687669,0.046713742531233025,0.15046170559478544,0.1276480173818577,0.5078761542639869,0.09668658337859859,0.033134166214014125,0.0027159152634437804,0.034220532319391636,0.005431830526887561,0.04182509505703422,0.9201520912547528,0.030418250950570342,0.024443237370994023,0.01683867463335144,0.008147745790331342,0.9695817490494296,0.030418250950570342,0.3367734926670288,0.047256925583921784,0.03367734926670288,0.051059206952743075,0.29440521455730584,0.0005431830526887561,626.0,1.3123689727463312,0.07121432027092404,0.45736013036393264,0.23791417707767518,0.1634980988593156,0.09560021727322107,0.040195545898967955,0.004888647474198805,0.0005431830526887561
Vila Nova de Foz Côa,2321.0,0.8724687634640241,0.12753123653597587,0.17837139164153382,0.13183972425678586,0.5023696682464455,0.056010340370529946,0.04480827229642396,0.005170185264971995,0.01981904351572598,0.003015941404566997,0.058595433003015944,0.9642395519172771,0.006462731581214994,0.014648858250753986,0.006462731581214994,0.008186126669538992,0.970271434726411,0.02972856527358897,0.27401981904351574,0.020249892287806978,0.02240413614821198,0.05730288668677294,0.21283929340801377,0.00043084877208099956,3683.0,11.80448717948718,0.09327562031335732,0.37526928048255065,0.24041361482119775,0.21499353726841877,0.11848341232227488,0.043515725980180955,0.005601034037052995,0.0017233950883239983
Vila Real,3276.0,0.9481074481074481,0.051892551892551896,0.17155067155067155,0.1974969474969475,0.49786324786324787,0.04884004884004884,0.035103785103785104,0.0006105006105006105,0.023504273504273504,0.0027472527472527475,0.022283272283272284,0.9700854700854701,0.013125763125763126,0.008547008547008548,0.004884004884004884,0.003357753357753358,0.8647741147741148,0.13522588522588522,0.2554945054945055,0.03418803418803419,0.03327228327228327,0.041819291819291816,0.21367521367521367,0.0,5292.0,3.614754098360656,0.03396813770371727,0.6834554334554335,0.19597069597069597,0.07539682539682539,0.029609279609279608,0.01282051282051282,0.0018315018315018315,0.00030525030525030525
Alfândega da Fé,1366.0,0.9597364568081991,0.04026354319180088,0.1698389458272328,0.13543191800878476,0.4890190336749634,0.06661786237188873,0.03733528550512445,0.0036603221083455345,0.03513909224011713,0.008052708638360176,0.05490483162518302,0.9253294289897511,0.032210834553440704,0.024158125915080528,0.006588579795021962,0.01171303074670571,0.9838945827232797,0.016105417276720352,0.27013177159590046,0.0424597364568082,0.030014641288433383,0.0527086383601757,0.22840409956076135,0.0,1452.0,3.1496746203904555,0.052737682444964115,0.34260614934114203,0.2767203513909224,0.20497803806734993,0.1054172767203514,0.060029282576866766,0.008784773060029283,0.0014641288433382138
Boticas,1324.0,0.9856495468277946,0.014350453172205438,0.22205438066465258,0.1933534743202417,0.4826283987915408,0.0702416918429003,0.013595166163141994,0.0022658610271903325,0.006797583081570997,0.0030211480362537764,0.006042296072507553,0.9199395770392749,0.014350453172205438,0.05060422960725076,0.009818731117824773,0.005287009063444109,0.9599697885196374,0.04003021148036254,0.11253776435045318,0.012084592145015106,0.015105740181268883,0.026435045317220542,0.08157099697885196,0.0,7475.0,6.112019623875716,0.03690587138863001,0.6034743202416919,0.20166163141993956,0.1268882175226586,0.05513595166163142,0.011329305135951661,0.0007552870090634441,0.0
Bragança,4049.0,0.995307483329217,0.004692516670782909,0.18029142998271178,0.1622622869844406,0.4932081995554458,0.08174857989627068,0.03383551494196098,0.0024697456162015314,0.018276117559891333,0.0037046184243022967,0.024203507038775007,0.9572734008397135,0.021486786860953323,0.012348728081007657,0.002716720177821684,0.0061743640405038285,0.9812299333168684,0.018770066683131637,0.21832551247221535,0.010372931588046431,0.0237095579155347,0.039021980735984195,0.16448505803902197,0.0,8610.0,3.1161780673181325,0.08768488820176755,0.46085453198320575,0.24326994319585082,0.16325018523092122,0.09286243516917757,0.03482341318844159,0.0029636947394418374,0.0
Chaves,5466.0,0.9897548481522137,0.010245151847786316,0.18276619099890232,0.2199048664471277,0.49176728869374314,0.04903036955726308,0.030369557263080865,0.0009147457006952067,0.014635931211123308,0.002012440541529455,0.008598609586534944,0.9723746798390047,0.006403219904866447,0.012989388949871936,0.005305525064032199,0.0029271862422246614,0.9121844127332601,0.08781558726673985,0.19447493596780094,0.01664837175265276,0.0243322356384925,0.040980607391145264,0.14361507500914747,0.0,5940.0,1.600646725949879,0.09617417864275365,0.6933772411269667,0.18294914013904134,0.07958287596048298,0.031833150384193196,0.011159897548481523,0.0005488474204171241,0.00018294914013904133
Macedo de Cavaleiros,3174.0,0.996219281663516,0.003780718336483932,0.21172022684310018,0.18147448015122875,0.4735349716446125,0.06143667296786389,0.02488972904851922,0.002205419029615627,0.0129174543163201,0.005040957781978576,0.026780088216761186,0.9738500315059861,0.006616257088846881,0.010081915563957152,0.002205419029615627,0.007246376811594203,0.9993698802772527,0.000630119722747322,0.26937618147448017,0.020478890989287964,0.03371140516698173,0.05954631379962193,0.1956521739130435,0.0,3578.0,2.0318001135718338,0.05487394957983193,0.44896030245746693,0.26780088216761183,0.1638311279143037,0.08853182104599874,0.02488972904851922,0.005040957781978576,0.000945179584120983
Miranda do Douro,1716.0,0.9924242424242424,0.007575757575757576,0.13752913752913754,0.20687645687645687,0.486013986013986,0.0944055944055944,0.03496503496503497,0.0034965034965034965,0.015151515151515152,0.005827505827505828,0.015734265734265736,0.9236596736596736,0.037296037296037296,0.02097902097902098,0.008741258741258742,0.009324009324009324,0.9848484848484849,0.015151515151515152,0.24533799533799533,0.023310023310023312,0.02972027972027972,0.05652680652680653,0.18065268065268064,0.0011655011655011655,6417.0,5.166666666666667,0.13406510929730744,0.502913752913753,0.21736596736596736,0.1520979020979021,0.08566433566433566,0.04020979020979021,0.0017482517482517483,0.0
Mirandela,3724.0,0.9785177228786252,0.021482277121374866,0.1895810955961332,0.18313641245972073,0.4452201933404941,0.07814178302900107,0.036519871106337275,0.00510204081632653,0.018259935553168637,0.006176154672395274,0.0378625134264232,0.9535445757250268,0.008592910848549946,0.02040816326530612,0.006176154672395274,0.011278195488721804,0.984156820622986,0.015843179377013964,0.2972610096670247,0.0322234156820623,0.04672395273899033,0.04967776584317938,0.231203007518797,0.0002685284640171858,2082.0,1.5342667649226234,0.03793928242870285,0.5024167561761547,0.23039742212674544,0.14044038668098818,0.08646616541353383,0.033029001074113856,0.004833512352309345,0.0010741138560687433
Mogadouro,2685.0,0.9746741154562384,0.02532588454376164,0.16759776536312848,0.17355679702048418,0.45996275605214154,0.09534450651769087,0.03649906890130354,0.00558659217877095,0.02160148975791434,0.0059590316573556795,0.03389199255121043,0.9027932960893855,0.03873370577281192,0.0297951582867784,0.01713221601489758,0.01154562383612663,0.9757914338919925,0.024208566108007448,0.2711359404096834,0.01824953445065177,0.02011173184357542,0.061452513966480445,0.2074487895716946,0.00037243947858472997,4734.0,3.393548387096774,0.07362368283489697,0.34450651769087526,0.24208566108007448,0.19702048417132215,0.14115456238361265,0.07076350093109869,0.0037243947858473,0.0
Montalegre,2434.0,0.9909613804437141,0.009038619556285949,0.23459326211996714,0.18816762530813474,0.4560394412489729,0.08134757600657354,0.020542317173377157,0.0016433853738701725,0.009860312243221035,0.003286770747740345,0.0045193097781429745,0.9009860312243221,0.01848808545603944,0.04519309778142974,0.030402629416598194,0.0049301561216105174,0.7259654889071487,0.27403451109285126,0.11010682004930156,0.02629416598192276,0.01602300739523418,0.03656532456861134,0.080936729663106,0.002054231717337716,26924.0,11.303106633081446,0.07397831771307695,0.4658997534921939,0.2465078060805259,0.18775677896466722,0.07682826622843057,0.021364009860312245,0.0016433853738701725,0.0
Murça,1424.0,0.9803370786516854,0.019662921348314606,0.14606741573033707,0.15660112359550563,0.5,0.06882022471910113,0.054775280898876406,0.0035112359550561797,0.023876404494382022,0.0035112359550561797,0.042837078651685394,0.9459269662921348,0.018960674157303372,0.01544943820224719,0.012640449438202247,0.007022471910112359,0.9908707865168539,0.009129213483146067,0.29353932584269665,0.026685393258426966,0.04985955056179775,0.033707865168539325,0.23595505617977527,0.0,501.0,1.0547368421052632,0.03413400758533502,0.5091292134831461,0.22963483146067415,0.1502808988764045,0.08426966292134831,0.02457865168539326,0.002106741573033708,0.0
Valpaços,4834.0,0.985519238725693,0.014480761274306992,0.1909391808026479,0.19507654116673562,0.5134464211832851,0.05151013653289201,0.019445593711212246,0.0002068680182043856,0.01220521307405875,0.003103020273065784,0.01406702523789822,0.977451386015722,0.006206040546131568,0.009515928837401738,0.003516756309474555,0.0033098882912701694,0.9609019445593712,0.03909805544062888,0.22486553578816715,0.022755482002482418,0.03764997931319818,0.05730244104261481,0.15122052130740588,0.0002068680182043856,3185.0,1.2023405058512646,0.03799086050654481,0.4954489035995035,0.26251551510136534,0.15928837401737692,0.06474968969797269,0.015721969383533305,0.0016549441456350847,0.0004137360364087712
Vila Pouca de Aguiar,1913.0,0.9921589127025614,0.007841087297438577,0.20020909566126502,0.2488238369053842,0.47569262937794043,0.048614741244119186,0.013068478829064296,0.0005227391531625719,0.007841087297438577,0.0010454783063251437,0.004181913225300575,0.9665446941975954,0.00575013068478829,0.013591217982226868,0.012545739675901725,0.0015682174594877157,0.7428123366440146,0.25718766335598536,0.14636696288552012,0.01620491374803973,0.02247778358599059,0.042341871406168324,0.09775222164140095,0.0,5776.0,3.541385652973636,0.11720532319391636,0.5844223732357554,0.2268687924725562,0.10716152639832724,0.06011500261369577,0.018295870360690015,0.0031364349189754314,0.0
Vimioso,1417.0,0.9908256880733946,0.009174311926605505,0.21100917431192662,0.20324629498941427,0.45306986591390264,0.07127734650670431,0.02328863796753705,0.0007057163020465773,0.014820042342978124,0.004234297812279464,0.01834862385321101,0.9308398023994354,0.033168666196189134,0.021877205363443897,0.009174311926605505,0.004940014114326041,1.0,0.0,0.22159491884262528,0.01058574453069866,0.027522935779816515,0.08539167254763586,0.11856033874382499,0.0007057163020465773,2880.0,3.6272040302267,0.136896197327852,0.45236414961185606,0.2709950599858857,0.16443189837685251,0.0776287932251235,0.032462949894142556,0.0007057163020465773,0.0
Vinhais,2543.0,0.9996067636649626,0.00039323633503735744,0.1828548957923712,0.19150609516319309,0.47817538340542665,0.10460086511993708,0.02005505308690523,0.00039323633503735744,0.009437672040896579,0.0015729453401494297,0.011403853716083366,0.9528116397955171,0.03106567046795124,0.01219032638615808,0.001966181675186787,0.001966181675186787,0.9984270546598506,0.0015729453401494297,0.1553283523397562,0.025167125442390876,0.02202123476209202,0.051120723554856466,0.10499410145497444,0.0011797090051120724,5451.0,2.809793814432989,0.06462006623109282,0.40503342508847817,0.2697601258356272,0.19465198584349194,0.10617381046008652,0.023594180102241447,0.00039323633503735744,0.0
Alcobaça,3097.0,0.9706167258637391,0.0293832741362609,0.12980303519535033,0.12948014207297384,0.6176945431062318,0.061995479496286726,0.033580884727155313,0.0022602518566354536,0.014207297384565708,0.004520503713270907,0.006457862447529867,0.8950597352276396,0.06038101388440426,0.022602518566354538,0.01517597675169519,0.006780755569906361,0.7965773329028092,0.20342266709719084,0.3768162738133678,0.046173716499838556,0.06231837261866322,0.08653535679690022,0.27219890216338394,0.00032289312237649337,657.0,1.7109375,0.10920910075839653,0.2521795285760413,0.20309977397481432,0.20148530836293188,0.14142718760090411,0.13496932515337423,0.051017113335485954,0.013238618017436228
Alenquer,2637.0,0.9704209328782708,0.02957906712172924,0.2229806598407281,0.12665908229048162,0.5127038301099734,0.054986727341676145,0.034888130451270385,0.0026545316647705727,0.023132347364429276,0.004550625711035267,0.017444065225635193,0.9355328024270004,0.038680318543799774,0.011376564277588168,0.00720515737580584,0.00720515737580584,0.9552521805081532,0.044747819491846794,0.4592339780053091,0.03337125521425863,0.0583996966249526,0.07053469852104664,0.3598786499810391,0.0022753128555176336,550.0,6.470588235294117,0.11527377521613832,0.40841865756541523,0.23928706863860447,0.1831626848691695,0.09897610921501707,0.04512703830109974,0.01782328403488813,0.0037921880925293893
Arruda dos Vinhos,785.0,0.975796178343949,0.024203821656050957,0.1821656050955414,0.11464968152866242,0.5630573248407643,0.07261146496815286,0.02165605095541401,0.0025477707006369425,0.02165605095541401,0.005095541401273885,0.016560509554140127,0.9668789808917198,0.012738853503184714,0.008917197452229299,0.003821656050955414,0.007643312101910828,0.9184713375796179,0.08152866242038216,0.41656050955414015,0.0012738853503184713,0.06878980891719745,0.10573248407643313,0.24203821656050956,0.0,103.0,3.121212121212121,0.12201438848920863,0.37070063694267513,0.2178343949044586,0.2050955414012739,0.12356687898089172,0.061146496815286625,0.014012738853503185,0.003821656050955414
Bombarral,1107.0,0.9250225835591689,0.07497741644083107,0.16892502258355918,0.12827461607949414,0.5103884372177055,0.0957542908762421,0.04968383017163505,0.005420054200542005,0.018970189701897018,0.005420054200542005,0.017163504968383016,0.7579042457091237,0.12285456187895212,0.06142728093947606,0.04697380307136405,0.01084010840108401,0.7127371273712737,0.2872628726287263,0.2944896115627823,0.0948509485094851,0.037037037037037035,0.06775067750677506,0.2809394760614273,0.0,13.0,4.333333333333333,0.18477443609022556,0.16079494128274616,0.18066847335140018,0.18699186991869918,0.1978319783197832,0.16982836495031617,0.08039747064137308,0.022583559168925023
Cadaval,1655.0,0.9589123867069487,0.04108761329305136,0.14622356495468278,0.113595166163142,0.5637462235649546,0.08700906344410876,0.04954682779456193,0.0036253776435045317,0.02054380664652568,0.005438066465256798,0.01027190332326284,0.8181268882175227,0.1148036253776435,0.024773413897280966,0.03323262839879154,0.00906344410876133,0.9039274924471299,0.09607250755287008,0.3740181268882175,0.056797583081571,0.04471299093655589,0.07190332326283988,0.31238670694864046,0.0012084592145015106,65.0,2.2413793103448274,0.12113932738503774,0.2767371601208459,0.21691842900302113,0.1987915407854985,0.1365558912386707,0.12084592145015106,0.03625377643504532,0.010876132930513595
Caldas da Rainha,2246.0,0.9550311665182547,0.044968833481745324,0.1709706144256456,0.1460373998219056,0.5547640249332146,0.06544968833481746,0.0365093499554764,0.0026714158504007124,0.013357079252003561,0.006233303650934996,0.004007123775601068,0.8552983081032948,0.07123775601068566,0.04853072128227961,0.016028495102404273,0.008904719501335707,0.7048085485307213,0.2951914514692787,0.323686553873553,0.04808548530721282,0.040516473731077474,0.07390917186108638,0.25467497773820125,0.002226179875333927,222.0,2.198019801980198,0.14917680744452397,0.20970614425645592,0.19590382902938558,0.19991095280498664,0.1651825467497774,0.1553873552983081,0.05387355298308103,0.016918967052537846
Lourinhã,1962.0,0.9714576962283384,0.02854230377166157,0.1783893985728848,0.16411824668705402,0.5137614678899083,0.0856269113149847,0.03363914373088685,0.003567787971457696,0.014780835881753314,0.0015290519877675841,0.0045871559633027525,0.900611620795107,0.013761467889908258,0.05147808358817533,0.0290519877675841,0.0050968399592252805,0.7038735983690112,0.2961264016309888,0.29357798165137616,0.042303771661569824,0.03873598369011213,0.06167176350662589,0.23190621814475026,0.0010193679918450561,97.0,3.03125,0.23837209302325582,0.2074413863404689,0.2074413863404689,0.21151885830784914,0.16972477064220184,0.15086646279306828,0.046381243628950054,0.0061162079510703364
Mafra,2591.0,0.9598610575067541,0.04013894249324585,0.17213431107680432,0.1659590891547665,0.5326128907757622,0.06059436510999614,0.0331918178309533,0.0030876109610189118,0.015438054805094558,0.0034735623311462757,0.013508297954457738,0.9421072944808954,0.018139714395986106,0.021999228097259745,0.011192589733693555,0.006561173292165187,0.7140100347356233,0.2859899652643767,0.3604785796989579,0.007719027402547279,0.06020841373986878,0.09764569664222308,0.2068699343882671,0.00038595137012736397,1383.0,3.0196506550218336,0.22005361930294906,0.31918178309532996,0.21883442686221535,0.20725588575839443,0.1339251254341953,0.08722500964878425,0.023928984947896564,0.0061752219220378235
Nazaré,305.0,0.9475409836065574,0.05245901639344262,0.07868852459016394,0.09180327868852459,0.6360655737704918,0.09180327868852459,0.04918032786885246,0.006557377049180328,0.019672131147540985,0.009836065573770493,0.01639344262295082,0.8852459016393442,0.01639344262295082,0.05245901639344262,0.029508196721311476,0.01639344262295082,0.4721311475409836,0.5278688524590164,0.2360655737704918,0.013114754098360656,0.04262295081967213,0.013114754098360656,0.1901639344262295,0.0,34.0,3.7777777777777777,0.27750247770069375,0.15081967213114755,0.20327868852459016,0.1737704918032787,0.18688524590163935,0.2098360655737705,0.05901639344262295,0.013114754098360656
Óbidos,1007.0,0.9642502482621649,0.03574975173783516,0.16782522343594836,0.1211519364448858,0.573982125124131,0.0814299900695134,0.03277060575968222,0.0,0.014895729890764648,0.0029791459781529296,0.004965243296921549,0.8728897715988083,0.031777557100297914,0.05163853028798411,0.0407149950347567,0.0029791459781529296,0.6941410129096326,0.3058589870903674,0.26216484607745777,0.0903674280039722,0.029791459781529295,0.07745779543197617,0.24329692154915591,0.0,73.0,3.0416666666666665,0.23757409940720475,0.15491559086395235,0.1608738828202582,0.1807348560079444,0.20953326713008938,0.17974180734856007,0.08341608738828203,0.029791459781529295
Peniche,790.0,0.9556962025316456,0.04430379746835443,0.17721518987341772,0.14556962025316456,0.5531645569620253,0.08481012658227848,0.03164556962025317,0.0,0.005063291139240506,0.0012658227848101266,0.0012658227848101266,0.9012658227848102,0.017721518987341773,0.04050632911392405,0.039240506329113925,0.0012658227848101266,0.5468354430379747,0.4531645569620253,0.21265822784810126,0.053164556962025315,0.030379746835443037,0.060759493670886074,0.17468354430379746,0.0,143.0,9.533333333333333,0.4888190076869322,0.1620253164556962,0.1911392405063291,0.20379746835443038,0.1759493670886076,0.18227848101265823,0.06455696202531645,0.015189873417721518
Sobral de Monte Agraço,678.0,0.9542772861356932,0.045722713864306784,0.22418879056047197,0.15191740412979352,0.504424778761062,0.05014749262536873,0.022123893805309734,0.0,0.02359882005899705,0.008849557522123894,0.014749262536873156,0.9557522123893806,0.0058997050147492625,0.019174041297935103,0.01032448377581121,0.008849557522123894,0.7300884955752213,0.26991150442477874,0.41297935103244837,0.0,0.07817109144542773,0.09587020648967552,0.21976401179941002,0.007374631268436578,400.0,3.669724770642202,0.2620967741935484,0.37610619469026546,0.22418879056047197,0.1887905604719764,0.11504424778761062,0.06489675516224189,0.02064896755162242,0.0029498525073746312
